id,hash,rank,case,request_written,result_written,verdict_written,envelope_seconds,candidate_start,candidate_end
49dd64d2390845b2a5ca181249984506,1cb5f2266c1ad18833feae69d59f4b123c59c89ac9044ba688e1d070cd249306,7,ibm10,1790094630.7729275,1790094633.1609251,1790094633.224925,2.4503093489984167,,
77c0e42902a34616980e931200653ea3,91bd7d77cb4ad02eec8142f66401e197a19f6ad7a5092ded5ac3f396a47f8508,7,ibm11,1790091220.4082408,1790091542.6599276,1790091542.7559273,322.31554607600265,1790091220.5844445,1790091522.2219343
d4000825cc754e53a78ca7c880f608b4,d80d5d19e84c8d4da2a531781caebf878fac6af0352d5c0ba21cc78e35ab38cf,7,ibm10,1790094068.1374738,1790094424.189128,1790094424.281128,356.12009686700185,1790094068.3015957,1790094369.9523356
9bffdd34ffa24f578f71491488e826c1,7bddfbbb70859512258a552ff1c93a8ef49ca30b43978ee005e5907a973e2216,7,ibm07,1790091284.2241788,1790091601.3558705,1790091601.4518704,317.2307557089989,1790091284.3719692,1790091585.5226054
2d0b2eab329c416b8859fcbcf62cfef0,9c3486bc3562f5863ef8e36cd1f3d9d5362d8d2f01d32098660a99163a9003b0,7,ibm02,1790091501.6279674,1790091801.9836755,1790091802.0876753,300.4594541029983,,
fb51a362435348b7a62e9beb62abbfee,637245f9ea2a32890580d9c2f99bc83ff2dc2cedcf17654c19c1bb9b27f2dbab,7,ibm17,1790093530.6299956,1790093685.2298455,1790093685.3338454,154.70157652899798,1790093530.8821115,1790093557.3849103
1cf6216b7d6c4a339fb1e75c2e6b2a68,56409cef508fd2eeb2488e260e1094178e49e176200e692c107d8f4236d91817,7,ibm08,1790093768.5497646,1790094073.6294684,1790094073.7134683,305.1631533489999,1790093768.694609,1790094055.8918698
cf235922fe0244809437ce50d3211943,eabed53bfd36a04eb1f32abfabb8d3397175b276030b93da32734bf79445ecca,7,ibm07,1790094743.4528182,1790094745.8288157,1790094745.9048157,2.452285307997954,,
a77fbb751c4b43958e95a7c6a4805af0,a194e86e8255e5b4f7e99d04e23d12045ec09ff3b11db3e6876b74f025af824a,7,ibm01,1790092051.411433,1790092053.6794307,1790092053.7634306,2.350706605000596,,
a874c6df08654fd9ad74027139eb162b,87ec23561a6d778ff1a05b075cc93ca06e71f1fb05e5858d6d321262d2c1824a,7,ibm12,1790090311.2371476,1790090313.673145,1790090313.737145,2.5017002260028676,,
d114c59362fe4ae18845193aad959f84,9ec534854f8ba9ba666412890cf7bfcd0cf472b79c65d83a5d4c18517cd90203,7,ibm18,1790094517.841037,1790094520.189035,1790094520.2930348,2.4522788889989897,,
ad5d568a6c8e450e968a85e9070bbc54,3296806f01af5b36194f2823388ea0cab7d01b04aa7484d7dbd9701837f0c7ac,7,ibm01,1790092862.130645,1790092864.6466424,1790092864.7306423,2.600833773998602,,
0d7134a9ff534938bcb194a4767fed22,8e618467446befa94f0304073200f612a77096cb85a383a62f3561c7208f1630,7,ibm12,1790094318.5212307,1790094672.7968867,1790094672.8608866,354.3307289639997,1790094318.6756697,1790094618.855482
f1da6703c38948b8b75a436d51da61a8,421d0f8720b4722fb37a5aeda617052d458299d7c3a0b24c246bf251fef82b0c,7,ibm11,1790092342.38315,1790092344.603148,1790092344.691148,2.301151078998373,,
7e11a20553264f7cb60eface88ef0a3c,5424a12cf5db7503864784043a7f99bd02d3b2d9605e3acb7b6f28728b047cb1,7,ibm02,1790094753.4808083,1790095065.6725054,1790095065.7765052,312.293967687001,1790094753.728138,1790095054.845353
acd27d9d6ee14a00acdf516bd63e74ad,da20dc3994c85b34071fed7fc4a58ff8195af3f2b918cf6602cb483fe779ce51,7,ibm10,1790090174.3572803,1790090179.2212756,1790090179.3252754,4.9088846479971835,,
9d7b655f0386407e96d59d696f785117,9c3486bc3562f5863ef8e36cd1f3d9d5362d8d2f01d32098660a99163a9003b0,7,ibm16,1790091511.6319578,1790091812.1156657,1790091812.1876655,300.55527331600024,,
aad274c13102452aaf019e6aefe83505,421f82204d4d289a4d8b87c74dae705a8df7d61903142eb4dc5d956d15d0a9d1,7,ibm11,1790093811.0097234,1790094126.8214169,1790094126.9094167,315.89889140599917,1790093811.2648897,1790094108.432237
d111c8845e06443297d7fa36ec7d43ae,3b70d4581067120e7cbd60ca5b80c8e315ebdd7bfb1128e6d54e374709feb246,7,ibm02,1790090177.1172776,1790090484.640979,1790090484.7049792,307.5870730860006,,
5f5386a0fa0146baae3d63038b8769dc,e05b63d3c3f50894342d00c74d33efb0448b7e9cc05d57c2e225696efdd84d9c,7,ibm09,1790093748.601784,1790093763.3337698,1790093763.4257696,14.821765421002056,1790093748.7810888,1790093751.0037026
0b0bb5537cec4cefb75d7c87a3d57389,0b2f842135625a945b9ba9212f1445b5fe1966e2226f3926a2ec5eecd868a95b,7,ibm04,1790093160.3143554,1790093173.1063428,1790093173.1783428,12.864995072002785,1790093160.5590224,1790093163.6304798
eb624415dc21469395d6f5e0db7d3339,6ff0f3b9b54a7e651ce353155100637850f642a45fb6052e92ad68aecf44aa96,7,ibm06,1790092740.7947628,1790092743.1347606,1790092743.1987605,2.4002690599991183,,
b10b410d821442e39bc8d443f8b220af,8ad840a2735cf20950713bd234cf2ea6760064d4404e0546c0630ff027f871d5,7,ibm10,1790094833.3887308,1790094835.8247283,1790094835.8887284,2.500803545000963,,
cda496e154144b0e877a93776264144a,509c51f3a46ae9601777fc483bb8320c81b635d6f9d2f6dd3a7c9d90de251d10,7,ibm06,1790090807.3006659,1790091116.7283416,1790091116.7883415,309.4625404239996,1790090807.4728162,1790091106.6045952
80aa9cecfacd42ea845f75d53f020852,b22e416be667b6b88d03d32ee33e932655c81b06c57b8a1e5d6dba58b6f0aee7,7,ibm02,1790091327.8321364,1790091627.2118454,1790091627.3038452,299.47108288600066,,
209b5fa856aa40c3b59365ff6192851c,dd1cd5d66742319efaa0df400a911d2a26aa186850f558261a3583a153b62ae8,7,ibm10,1790090321.5211375,1790090323.9171352,1790090323.985135,2.4510890300007304,,
975f2d978bea456cbece543ddbe8f817,dfb4a44f8b10c5d77b3d163035201eb515f963285dbeb5828f10128671fa9c5f,7,ibm16,1790091560.9399097,1790091872.359607,1790091872.4436069,311.5011018459991,,
e34afec35dae47548e2d4b41131a07a7,413c39c4a6761a5bedf7f5b654638e2079be6607d275ec30ea60d19b383bd2a4,7,ibm09,1790090793.1726797,1790091104.1923542,1790091104.2523541,311.07776042600017,1790090793.3785284,1790091090.513139
189f3714b3a34e65bfb31a0dbcc6430b,40dabde11f1346f43b293e307df9aa083835c43ea79812f5d21766ecda95bb8d,7,ibm12,1790093145.8063693,1790093496.462029,1790093496.5260289,350.719798342001,1790093146.0490232,1790093443.4102807
a0ff768533bf46fd8ff22f883b0993e7,68289516a36a16c5f050109a7ba07d24c9b8411b4317d69cbc2c99c177a41329,7,ibm15,1790090319.0251398,1790090321.3811376,1790090321.5291374,2.501730804997351,,
811cd55de29d4a01b41232b7c9a3452f,1493fa80189b48b373034b3dd2c68508548bf37f467987a088eafd7301af9bc7,7,ibm11,1790092775.3907292,1790092777.826727,1790092777.8907268,2.5009466519986745,,
c7c35a15943b4e949ba1435c1262d1c9,a59424d7f46b7442ac85e580be97cfe23e8cfb7b681c0c020f584aa2280c2c27,7,ibm17,1790091804.1876733,1790091927.0275538,1790091927.111554,122.92259913100133,1790091804.3355408,1790091806.556156
81535e91db434d54ad68573870aa2c34,f5a5eb7f7bf4751a32b7b291b7e2c995b69671fd0f574da0240f8787a0b4059f,7,ibm14,1790091848.72363,1790091850.975628,1790091851.0756278,2.3508561749986256,,
d5ae46dd7f8b4de8b593991d3ca97d89,841e00e2a9eb43116f98d00c396c8733598723694a612ad74c3c01f534a4a285,7,ibm13,1790091489.627979,1790091491.9439769,1790091492.0359766,2.4003139409978758,,
182d04324c684fc2b1a564c86694764f,4ca2aba0c8857fd4d57cf6497a61156c1b64a58295aad9a8cb8da04496833d37,7,ibm08,1790094006.189534,1790094008.5015316,1790094008.5895317,2.4005547229971853,,
0bd36f78fbf5423495f080bec4e7fb05,af862269715f923e7c148dea87ea5d30c27a228621e07034c70860596bd8e434,7,ibm09,1790090934.5445342,1790090936.9685316,1790090937.0485315,2.5014606719996664,,
2446531c4a2148fd82bde8caba1afe58,27aba3183930d14f705edadb4df1e5f3419b399aa6f68f4165a9d82f5ff6cd9b,7,ibm06,1790092993.874517,1790092996.1545148,1790092996.2265146,2.352034437000839,,
9d7870feab8049a1ab3d5305588f9120,08f11ae550da651234b1fab833839d631cf97334d012713498cace203ee06de4,7,ibm06,1790093632.369897,1790093639.1738904,1790093639.2498903,6.8588099160006095,,
fde6bb4e895e4bf8a83db63044213ed9,82394a2b8b64eae99c889ef85e7a8928d6cf70483a08ea898f5daeb3fc809721,7,ibm01,1790091116.7963414,1790091424.2720425,1790091424.3600426,307.53273098499994,1790091116.9731846,1790091418.1042736
c039b0db14da48979f7544db062c6e36,aed5a574b39dcb4f196172c87968e60c6ca3bbf3792d3fe25735b23b499db257,7,ibm17,1790092234.1552553,1790092654.1708472,1790092654.262847,420.1078021680005,1790092234.395016,1790092536.6384134
27f06bf4e8a34ae7aef3df6016947378,cb832c6606fbd3cd382107f4c5cb41afe47d36658bef359512fb774988413082,7,ibm13,1790091927.1475537,1790092251.6232383,1790092251.7112384,324.56130053000015,1790091927.401708,1790092228.9836376
a87d6371439f42238a30a9cdb5148334,ea0d4b7175c0821589c8ae6c06a417a00ddde16a4d502881111e1d8ae490d9d7,7,ibm04,1790092086.7993987,1790092384.0591097,1790092384.1191096,297.31969571399895,1790092086.9736354,1790092374.1351423
4b447894f1664087aecced173f191c06,2d06942fbc1bd6c15d0e96f894ee57a26a0f26d779e45096d937c3e41166c443,7,ibm01,1790091812.3116653,1790091814.775663,1790091814.863663,2.550734098000248,,
3ab197beea9740f1b458af425c6108a0,dfb4a44f8b10c5d77b3d163035201eb515f963285dbeb5828f10128671fa9c5f,7,ibm03,1790091550.8279195,1790091857.2596216,1790091857.3276217,306.49809787100094,,
cc57dfed576f4a289bebc341efb8049b,69953912d09492205091fca7934948f568eef6825a731011b2004fa3a40d9984,7,ibm07,1790091225.8562355,1790091228.1882331,1790091228.2562332,2.4011442000009993,,
a12fb2e7bb144d10a1d9cfab61361ee3,506bec5f1f14adfe7726b68b7322b40e468df169bf50da198a9dbf8d66741aeb,7,ibm10,1790091627.307845,1790091985.0154974,1790091985.1194975,357.8083560669984,1790091627.4929504,1790091930.0785987
f06fc7561b114f808f88d70145eb1c6d,cb97ab353f31fdcf4f710cdb8a04a9e4a6a86860dbc0c6a4272e25dd8777f03e,7,ibm11,1790094024.5535161,1790094026.9295137,1790094027.0015137,2.450495649001823,,
596e0078dc7e442ab7f0e841aa89b007,0b35588fe4cefbfe4753cc9f01edb9e4256f5903334d88f15346ad7b8873f55c,7,ibm09,1790092553.9789445,1790092614.3588858,1790092614.4588857,60.47869874200114,1790092554.1456559,1790092601.5799608
6a46579ea3ff47b8b52de826455a5f9e,2abb1104dcbac435f53080fe29eac48bb3702d9d92d52ff45d961be4dcd40848,7,ibm11,1790094748.4528131,1790094750.824811,1790094750.904811,2.452068787999451,,
448a16c29e9f4766943bf3fa378c5cd5,7f2e0d0d0f23d034078cbe14bd56aaa78a965fc91465e9bf661c643f078d4195,7,ibm18,1790094278.3532696,1790094280.7532673,1790094280.8532672,2.5007116939996195,,
265f720f0ea341a096ba5693145d297c,ecf3adb67d188f5f2e13d821f47a20415dfc3be1c33f8fdab180241adcd8fa56,7,ibm08,1790092239.4552503,1790092553.7549448,1790092553.8429446,314.38768847499887,1790092239.7142963,1790092536.8725348
2579b18f5dda40beaf3a68ccf2b77d3d,dca5be8ff0a7319cf39864593b0199485b5a7907deb7a0753f849eb71a4c2650,7,ibm11,1790092570.1069288,1790092572.4309266,1790092572.5189264,2.4007712210004684,,
56e0b34e782f47559c9a37cc47ff992d,dca5be8ff0a7319cf39864593b0199485b5a7907deb7a0753f849eb71a4c2650,7,ibm17,1790092572.050927,1790092574.6069245,1790092574.7029243,2.651417170000059,,
538d77e2fa0f4d3488069a60d24eed14,13e4c7a73c5fa7e8061ac4f59f5413cbdbe148cd04b75fb7a167befb07d3dc18,7,ibm13,1790090492.980971,1790090495.3849688,1790090495.4689686,2.452056989000994,,
195b218f84e54751b4a78de11b03976a,e7be7f1dc14f2107b53aefa801b7e7e198d869ed3282b93088c067af9ad60973,7,ibm14,1790094729.088832,1790094731.3848298,1790094731.4728296,2.3506742869976733,,
709f6253a13d449bb1d6bd0a156ece51,8daa5f6b8114d891858cf5fcda7c912954f4cdd774551e62f0fa3c35dc53a33c,7,ibm04,1790091721.3637538,1790092032.9874508,1790092033.0874507,311.70552338799826,1790091721.5290065,1790092023.5160527
90a52b5aaf464878a301981167ccf088,5326fea3a775f6d61958fd85185c6caafbd1813a6c6ec6fef02b74e295a5ce4e,7,ibm02,1790090177.0812776,1790090191.7412634,1790090191.8012633,14.718678566001472,,
7dd5b89f73694ddea65c6f52f5543b8b,792438296159eecfa344530a4b335bee8009c5b9bf535d6eca1989c0d8a124ca,7,ibm12,1790092659.450842,1790093016.2784953,1790093016.386495,356.93144474499786,1790092659.600044,1790092962.4908192
9d315a6bd34343b191ab80bd2fc3b623,0128f1c44e1a6c722c1079afb37f22899a3b4e9f2bf381e15564803a88815a00,7,ibm15,1790091499.1239698,1790091501.5039675,1790091501.5759676,2.4505409359990153,,
42d4969ae5444b8d85cba8e78f67fbbf,fc83c9f56e111a2279caa991c45246c7251622f3e2a86948e956732241cf60f5,7,ibm03,1790091491.731977,1790091494.0559747,1790091494.1359746,2.4008903310023015,,
9b594f2e370c43cc82b7b9bc6090dac6,5a70e943c1d18568be27de7a0f67dfcd5e351e52b023ccb05f3ea3c2a7f8a928,7,ibm09,1790094309.3692396,1790094311.6372373,1790094311.7252371,2.350350957000046,,
717a8ef6fe25438889c04e93cd5508b3,95a2c8d5f492b6639171896fe92c49f5259eb7e38b0cca8b345fbaf05d4b8590,7,ibm03,1790090778.6486938,1790091089.46837,1790091089.5523698,310.89589041900035,,
59e2adb995654220beb81c80d0ac8c5b,8eec221e6a132331a2172de3d003c6d45e57722f1466638cb78d0753e32b0b45,7,ibm18,1790094425.0811272,1790094430.1891222,1790094430.289122,5.204752673002076,,
98e68b198ad34e7a89ac0eba122e5424,f9785f3c2726dfe85c49f9ed1e1b0eee1b95110deccaea86f18c40dd3a685f8b,7,ibm04,1790093034.6904774,1790093342.2861786,1790093342.3461785,307.65627323300214,1790093034.8365328,1790093331.9606488
a7e053b0f8c04c72b7b37c5999abc164,c311a638222d6f2730f05ea045658df13f74a4a6c033050bc773bce5e537e0db,7,ibm09,1790093640.565889,1790093955.501583,1790093955.577583,315.01100564999797,1790093640.7497935,1790093941.8725946
d074ad8d499c473caa848a05565dc1ab,f50ed63cae4e4b48a432d65594f51b0051b9b744614aecb19cb1be0899b50627,7,ibm11,1790093972.7295663,1790094293.7972546,1790094293.8772545,321.13642690800043,1790093972.8842885,1790094274.8097334
733be5be318f4e0f93227fdc9f496bde,e2ba5a7d6d73307b4abff2a8864041a99bd86816c5e22f7eda4427bd8752093e,7,ibm12,1790092136.2953506,1790092138.6353483,1790092138.7233481,2.4005116609987454,,
a020937de98d4058b24c78c9d20ccb92,fa35554ab14685935e696219f70b3357b707557865397fe1f900d65b440b4560,7,ibm11,1790094520.1450348,1790094842.8367217,1790094842.9047215,322.7438941250002,,
5a3db6c3368e4f1f94329cf467f4ff2a,df614d14a95144328985230ff9476ec39ebb4c30b819d745a024a358035f523c,7,ibm01,1790094633.228925,1790094941.7406256,1790094941.8366253,308.5657240389992,1790094633.4168694,1790094935.5699165
161acb8bdba54b079a6b0b1738fcc42e,81e765609c4cc42aa6f7d72b62948aa6935734d16f2e59462e318d565da8c784,7,ibm04,1790091804.6356728,1790092116.8873694,1790092116.9793692,312.3435193360019,1790091804.889595,1790092107.0128446
66658901d3584eada82c506fcdc03cb4,c5cd85b4c14689d517f92c8cec39f15fe698e0e0806f315572270b82088c5910,7,ibm11,1790094187.7933576,1790094190.0533555,1790094190.1453552,2.350584196999989,,
f06cd9c04a024b488a0ed4432b34a3ef,364c2a70f2e8a8be3a3e1d38bf46ffc4e49f4a76c340023da690d923f0fd2404,7,ibm07,1790091210.4202504,1790091212.8122482,1790091212.8722482,2.45158433600227,,
bf9debb871df46559b5e6f853e3e5a5e,40dabde11f1346f43b293e307df9aa083835c43ea79812f5d21766ecda95bb8d,7,ibm10,1790093140.998374,1790093498.1500273,1790093498.2140272,357.2109379180001,1790093141.1465876,1790093438.6040137
81f12ddef40147779474f34c6879c1c1,5a70e943c1d18568be27de7a0f67dfcd5e351e52b023ccb05f3ea3c2a7f8a928,7,ibm16,1790094311.7692373,1790094314.177235,1790094314.2692347,2.500583564000408,,
04153fbd5a9e42bdb4ea174647c42fea,e7be7f1dc14f2107b53aefa801b7e7e198d869ed3282b93088c067af9ad60973,7,ibm07,1790094727.7248333,1790094730.180831,1790094730.2488308,2.501415784998244,,
803c622763964571a719addf174ccaa1,cb0f52c3e7a9f042dffe78a37bd6c403b064a3d4afb18b4d850bcb5aaaeddf1e,7,ibm02,1790091524.831945,1790091836.9636414,1790091837.0556414,312.2243967350005,1790091524.9783719,1790091826.6819706
032c099788c84ff488cd0ddeba70a46e,5a5b156f95a556266c8bdcf7dfbba039d8c5bd62e6f6555d83f58946afffe8ae,7,ibm10,1790091549.6439207,1790091910.6435697,1790091910.7515697,361.1055242729999,1790091549.83025,1790091851.6524494
facc2b98015845f19000bb9629b541fd,91bd7d77cb4ad02eec8142f66401e197a19f6ad7a5092ded5ac3f396a47f8508,7,ibm15,1790091220.7882404,1790091560.8559098,1790091560.9359097,340.1465324130004,1790091220.9727063,1790091522.591324
df7fd23465ed4a8c8a0bfcb3b81aa9de,df553271bd5fe2beaa62fda04f16e6726b21de629c4bbe5837b1a433d9b911b8,7,ibm14,1790091522.4759471,1790091524.743945,1790091524.8279448,2.3503121950016066,,
7d791ab34d6e4473bcd2586264088b3c,6a0cb3aa861e96330686608ba3dd5a7bb843e4349028b836a961a4535edf3799,7,ibm15,1790093659.073871,1790093999.3575406,1790093999.4495404,340.37288812099723,1790093659.2536924,1790093956.4869332
24db9bd4631a49e99d6d3508ffd61850,e05b63d3c3f50894342d00c74d33efb0448b7e9cc05d57c2e225696efdd84d9c,7,ibm08,1790093748.4977841,1790093768.4417648,1790093768.5457647,20.025776942999073,1790093748.7337053,1790093750.9046378
741e4ea962e9442097e418d8c641a283,304173cc6519e5c95ff2dcc102773df49e2e6a34d2d7dec43666f8f624b2bb8d,7,ibm03,1790092344.1191485,1790092346.3831463,1790092346.471146,2.35084625500167,,
8135121b5b5742dfae467fbe6cd0dacd,30652e85526b68a6bc05a7e0820be6e86693e7b692632008c1551e2b070a76a5,7,ibm06,1790091104.3163543,1790091416.4120502,1790091416.5040503,312.187326837,1790091104.5077353,1790091405.6348004
048c741ef91544cbb9f77a736282a568,01a13a78559fa4b3430ed92abd95ad6af6efae5c474a7c5b14d7e8ce80282085,7,ibm01,1790093396.9741254,1790093702.5458288,1790093702.6378286,305.66210119699826,,
8101162197ee45a9b0e49033fa894679,2bddf331f2eedfe99dac79fd787aa9978034c97a46a108de06fb5ba27f1f1957,7,ibm11,1790094427.0211253,1790094728.4168327,1790094728.5048325,301.4836576600028,,
3d8de098207c40fbb19b7b4a1386dd8c,381535189cc88b6689a13cf9a4729f57eb5e196f60a5ef185d895e48144b43cf,7,ibm13,1790092437.9710572,1790092764.6547396,1790092764.7427397,326.75520981999944,1790092438.1977174,1790092739.5084186
0ef7c49012334e83961af639c351b4e6,8daa5f6b8114d891858cf5fcda7c912954f4cdd774551e62f0fa3c35dc53a33c,7,ibm14,1790091734.3237412,1790092103.2193825,1790092103.3033826,368.9641196390003,1790091734.488239,1790092036.6174686
e846aa1642394ec0aabd27c0dc357d7a,eabed53bfd36a04eb1f32abfabb8d3397175b276030b93da32734bf79445ecca,7,ibm16,1790094745.9528155,1790094748.3168132,1790094748.4048133,2.4518500000012864,,
99b721249d8640aeafffed320f654af7,8e618467446befa94f0304073200f612a77096cb85a383a62f3561c7208f1630,7,ibm01,1790094316.6692324,1790094623.104935,1790094623.1769347,306.5097845079981,1790094316.867275,1790094616.9861257
e6a137acfbac4b96afd0b69bc6d7e12d,3f9cc880ff85e833dae86de74926c4cc21f65708175083e3db13db78b0eac029,7,ibm11,1790090213.5572424,1790090536.5769286,1790090536.6809287,323.12431845299943,1790090213.7016919,1790090516.0869546
66a7f4ecf7284ab2b9f315d04cf51f94,33b15c8553507a9c190cf52251dcf2c8ea62cfad010a2d2c81b35c82d1a885bc,7,ibm01,1790092747.5987563,1790093041.230471,1790093041.338471,293.7411662679988,1790092747.8538742,1790093035.0600593
608733fae47440bba480260f6ee0ebe1,fa35554ab14685935e696219f70b3357b707557865397fe1f900d65b440b4560,7,ibm10,1790094520.1210349,1790094836.7247274,1790094836.8127275,316.65475180499925,,
1cbab093dc6d492ba137db0a5637aa86,b8baa56e1950afb4c1f199b074d3b2629165841051d8c03842443efa75c21b62,7,ibm08,1790091764.411712,1790091766.9517095,1790091767.0157094,2.6010063840003568,,
a2a64fa13dbf46ff83b483932b085d49,dc7024f9d0f05b64d7df476bc3f8e100ca6e5649c37d8e9ef7d41fa3936a524e,7,ibm10,1790091093.7723653,1790091096.1603627,1790091096.2243629,2.451307961000566,,
f515054749c04e56b416e1dc85430eb4,f60ea17e020a626c577299f7266e54f46dc39fca9fd963ad541dee941c2e6326,7,ibm03,1790092194.2152941,1790092503.1869938,1790092503.2909937,309.0750984769984,1790092194.3937945,1790092494.6181269
b9b2231b13364cb885afaf6593170aa7,73bf4fc5c2f03bb8522d638fd8f9edce2937dc62574420765e9bcbea50a80aea,7,ibm10,1790090822.9966507,1790091179.5762804,1790091179.6482804,356.64919992200157,1790090823.2374861,1790091123.4901886
e403443bf2b6417691a6acd517784fb0,cb0f52c3e7a9f042dffe78a37bd6c403b064a3d4afb18b4d850bcb5aaaeddf1e,7,ibm18,1790091531.795938,1790091880.759599,1790091880.8595989,349.04823934399974,1790091531.9594808,1790091833.6845348
9e22f2d31e804e39ad50e54803ac6e2a,bf54dc40800b5fdc8848f683f1699682d058c253f52118004873f4fbe3ea9ba9,7,ibm06,1790094299.469249,1790094301.8092468,1790094301.9012468,2.4004887730006885,,
399591deb3a44dd2bdc7d6e490218d40,2b81a7f2ca307bf99104a01ba0d8bc808832d555858e1c83453bf308f95b46bc,7,ibm11,1790092215.4432735,1790092217.7072713,1790092217.7952712,2.3508629249990918,,
67a1e1ab2e454b4ba982149c397a91fa,5595681e88b3392e74722467eecb6a22f088ecbecbc8def84eafe1fb331e1723,7,ibm07,1790094641.552917,1790094662.6688964,1790094662.7328963,21.17602269299823,1790094641.810182,1790094646.3858352
6312d86507e643c8a2e21a2726adc692,24e54c3edc655bd73bfb62ca46904aef60fee008710c0c412bbb069cf4a75577,7,ibm13,1790091605.8558662,1790091608.2118638,1790091608.3078637,2.4515787969976373,,
0d2307177ed84480a94434d7a7cc0f38,ff1f2e935ad2eb507f83701bacca7f2d739f93eafd0601478704d6dc29358d95,7,ibm14,1790092476.6190197,1790092850.1106567,1790092850.1706567,373.54915696199896,1790092476.810147,1790092778.5483687
060117a94bc2451ab6c2c5e678e39f76,cb65da765086be8ef86480130aed24312ed94c2cbf3736cde974635b5a995c9e,7,ibm13,1790091281.816181,1790091284.104179,1790091284.2201786,2.4005921600000875,,
f31b1c68ae3e4b00b757c7e3bbcd4738,cf1b8b3b312c94b77a703b211d45dacee792cf5cffe0cd075685a951e6d87489,7,ibm04,1790094012.0455282,1790094323.5812256,1790094323.6852257,311.63773494699853,1790094012.194076,1790094313.353941
d68f3aa8e35743e79e630c34a42784d6,ba1ecad4215be2031dee513593366cbae14c611ae7e829c1f8cb5f53212e424b,7,ibm18,1790090680.7807887,1790090824.3126495,1790090824.4086492,143.60243039700072,,
59f7c64254b84275825ff2374b733e40,0b0fc7b0b67ea55b847113c4617f9e0980baccd351de74ed6f3e6ebc38c68997,7,ibm12,1790092842.8066638,1790093197.1343195,1790093197.2383194,354.4333279220009,1790092843.020039,1790093143.3333738
56400e57379e4d4a82c68587e9e0b65c,e99d9d4b2a3aac29e4a84145e543005e11491323c67709a02183e763078131cf,7,ibm14,1790093321.9501984,1790093688.7098422,1790093688.813842,366.8626415439976,1790093322.0978158,1790093622.2545545
67979c3c9f0b443fb42f8dbfaa0b7de5,421f82204d4d289a4d8b87c74dae705a8df7d61903142eb4dc5d956d15d0a9d1,7,ibm18,1790093857.3256783,1790094201.9173439,1790094201.9973438,344.67261740200047,1790093857.5697405,1790094154.689742
b730ebb240cf4cefbfc5b815839b721a,ea683a3b0ec5bba3c7f61625e261c9719da1fea69b7ccbd4c399b2d3f090ff66,7,ibm07,1790092859.5306475,1790092861.946645,1790092862.0306451,2.5007358619986917,,
f571ef21b5db4c7987de98821c4528d9,a301ae4a9edabd4ea230bc16fd2e096f890f016372668474f2f6cd9c0d77e933,7,ibm16,1790093649.86588,1790093652.2538776,1790093652.3178775,2.451349177998054,,
9d734b475cb34823a7fbcb2c4cbbb1b6,c113b4a7b8f74e7972e603193a4a6c817e60c8b6888e57e2581f3a3104cd0287,7,ibm15,1790094741.0688205,1790094743.3568182,1790094743.420818,2.3500085460000264,,
af3e913bc52741e1b0139e4e3acf44ee,786a743d59f85cfef3a7ac75beb8a3ceb9142a56614a195c202df7cf1c58ec0a,7,ibm16,1790090846.6166272,1790091223.5002377,1790091223.5762377,376.96170682400043,1790090846.8634882,1790091147.423364
af71ac27fd5247ee9b25c832425b240e,e3fa97d795d9866e3cfe1e96841f662b0a5829907c9db3591e743e64ccad7a4a,7,ibm11,1790093433.59009,1790093754.2817786,1790093754.3657784,320.7778992329986,1790093433.773732,1790093733.8912945
ab718d5813de4b5d89cae6f984cf1495,27c86f97c81cb0d20112142b22337b6530b8505798475c50cc3c2a14a6e184e0,7,ibm07,1790091238.9802227,1790091549.2159212,1790091549.331921,310.32022467299976,,
5aa5df4010a14e14a336b3bc04faaf23,3a708cc987f206234cc24822bd2c276237dd025e6f1f8711398a26e84222de0b,7,ibm02,1790094278.7692692,1790094281.2492669,1790094281.3172667,2.550689700001385,,
17f8a50a5bd94c58b61ca7ecf9dcf122,eec32b8fb8fa94d8db2364ed84fb98a9ac2eb1a9f8b7427619f051e725c79c70,7,ibm10,1790093956.669582,1790094316.041233,1790094316.109233,359.43082087499715,1790093956.823015,1790094257.946923
5b8decbd82314a35bfd538e9c221805a,1493fa80189b48b373034b3dd2c68508548bf37f467987a088eafd7301af9bc7,7,ibm18,1790092776.570728,1790092779.0107257,1790092779.0907257,2.5020678020009655,,
3c97382ee937435f9adc6e883e6e8269,4eaa263e5ffa121814ba4415dd02dbade16f87a77de82fe348421fde2c233422,7,ibm12,1790090471.8769915,1790090827.728646,1790090827.832646,355.95593452699904,1790090472.06446,1790090769.1873758
5bc54cebd6a04de4bd6d4bf7b146832e,40d1ba98f7549dfa90b6ebee5b129c93074f07e982043c2feb5845989c935cdb,7,ibm11,1790093688.8258421,1790093710.7298207,1790093710.8018208,21.977701273001003,1790093688.96992,1790093691.291259
e531c7ff495c4345ab8e1a22dbc4baa5,1c540c6773b820f58a4cc2db20c60dd0f872f4713176b3b0d0369d29b1b7dd47,7,ibm11,1790092455.1190405,1790092465.7790303,1790092465.8830302,10.761402374999307,,
e623dc1ba9a545348e34087079ae06d6,9ec88395150e26b22b224a2981c5a5f9aced704c5cb8b519eebd5784dfa76122,7,ibm12,1790093310.3862095,1790093368.8981528,1790093368.9781528,58.589263052002934,1790093310.5347438,1790093312.8053737
